0, -0.003883495145631244
0.03134328358208956, -0.027912621359223344
0.06119402985074626, -0.04757281553398052
0.09552238805970148, -0.06504854368932045
0.15970149253731342, -0.10000000000000009
0.20895522388059704, -0.12402912621359219
0.27910447761194035, -0.1611650485436893
0.3522388059701492, -0.19393203883495147
0.4194029850746269, -0.21359223300970887
0.4746268656716418, -0.2179611650485438
0.5246268656716419, -0.204854368932039
0.558955223880597, -0.18737864077669908
0.5955223880597015, -0.1611650485436893
0.6313432835820896, -0.1305825242718448
0.6761194029850747, -0.07597087378640799
0.7485074626865672, 0.022330097087378542
0.8029850746268656, 0.11626213592233015
0.835820895522388, 0.1927184466019417
0.8686567164179104, 0.29101941747572824
0.8962686567164179, 0.38932038834951455
0.923134328358209, 0.5225728155339806
0.9455223880597015, 0.6492718446601942
0.9701492537313434, 0.8021844660194175
0.9828358208955223, 0.8895631067961166
0.9917910447761193, 0.946359223300971
